Codigo especie,Province,Locality,Toponim,Latitude / Y,Longitude / X,Altitude,Min. altitude,Max. altitude,Ecosistem,Source,Year of publication,Year of collection,Authors,Morfometrics,Ecology,Behaviour,Call
120,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
725,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
724,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
722,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
175,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
654,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
821,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
32,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
523,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
138,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
688,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
689,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
666,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
657,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
667,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
663,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
659,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
665,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
656,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
660,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
673,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
202,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
201,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
192,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
139,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
295,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
211,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
610,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
738,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
620,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
622,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
623,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
624,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
579,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
163,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
692,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
591,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
588,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
593,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
590,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
749,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
49,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
47,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
48,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
143,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
142,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
141,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
527,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
529,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
528,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
144,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
493,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
193,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
375,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
261,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
262,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
608,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
606,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
406,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
405,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
68,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
391,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
551,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
90,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
90,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
20,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
310,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
215,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
377,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
376,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
617,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
618,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
619,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
53,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
236,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
235,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
237,3,Piñas,Buenaventura,"-3,66",-79771,null,500,1150,null,Field data,2008,2007,1,no,no,no,no
191,4,Sozoranga,El tundo,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
424,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
474,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
448,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
117,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
180,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
3,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
1,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
85,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
87,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
86,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
586,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
458,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
552,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
37,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
464,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
333,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
331,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
263,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
511,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
186,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
670,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
730,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
360,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
149,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
269,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
429,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
635,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
479,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
482,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
166,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
5,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
334,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
161,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
442,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
130,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
14,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
492,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
712,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
515,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
512,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
164,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
102,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
245,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
73,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
250,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
558,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
671,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
683,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
681,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
217,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
413,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
362,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
276,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
279,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
614,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
741,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
105,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
324,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
740,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
254,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
647,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
303,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
181,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
642,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
396,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
103,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
351,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
239,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
747,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
373,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
371,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
398,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
322,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
178,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
176,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
403,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
411,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
356,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
387,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
63,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
450,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
452,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
196,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
735,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
194,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
567,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
629,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
547,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
476,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
707,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
106,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
119,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
120,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
725,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
722,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
723,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
721,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
726,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
292,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
686,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
523,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
688,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
687,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
669,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
668,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
208,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
114,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
738,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
623,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
163,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
592,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
749,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
45,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
57,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
60,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
527,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
493,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
608,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
606,4,Sozoranga,El tundo ,"-4,3120111111","-79,80385",null,1400,2100,null,Assessment,1999,1997-1998,2,no,no,no,no
