Codigo especie,Province,Year of collection,Year of publication,Ecosistem,Behaviour,Call,Ecology,Authors,Toponim,Morfometrics,Locality,Altitude,Latitude / Y,Longitude / X,Min. altitude,Max. altitude,Source
223,8,null,null,null,null,null,null,18,null,null,EC Guayas - An Organic Coca farm near Naranjal,0,"-2,65602","-79,6228",0,0,null
356,8,null,null,null,null,null,null,18,null,null,EC Guayas - An Organic Coca farm near Naranjal,0,"-2,65602","-79,6228",0,0,null
394,8,null,null,null,null,null,null,18,null,null,EC Guayas - An Organic Coca farm near Naranjal,0,"-2,65602","-79,6228",0,0,null
607,8,null,null,null,null,null,null,18,null,null,Estero La Balandra,0,"-2,60717","-79,8339",0,0,null
325,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
193,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
105,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
394,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
709,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
736,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
202,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
813,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
186,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
586,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
154,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
235,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
295,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
180,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
810,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
541,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
73,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
17,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
356,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
204,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
707,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
659,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
688,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
344,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
680,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy  acceso restringido,0,"-2,60637","-79,4741",0,0,null
307,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
579,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
163,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
376,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
624,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
480,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
169,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
738,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
184,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
90,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
371,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
106,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
103,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
254,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
511,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
169,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
106,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
709,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
180,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
356,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
659,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
688,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
163,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
579,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
624,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
254,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
90,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
204,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
680,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy  acceso restringido,0,"-2,60637","-79,4741",0,0,null
73,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
103,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
736,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
738,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
344,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
307,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
376,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
235,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
707,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
193,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
480,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
202,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
810,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
813,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
325,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
371,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
105,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
295,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
154,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
541,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
511,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
586,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
17,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
394,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
184,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
186,8,null,null,null,null,null,null,18,null,null,Campanario Quizas Hoy (acceso restringido),0,"-2,60637","-79,4741",0,0,null
302,8,null,null,null,null,null,null,18,null,null,El Cajas-Guayaquil 145 m above banana belt,0,"-2,58592","-79,4731",0,0,null
301,8,null,null,null,null,null,null,18,null,null,El Cajas-Guayaquil 145 m above banana belt,0,"-2,58592","-79,4731",0,0,null
698,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
261,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
92,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
109,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
636,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
541,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
17,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
728,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
448,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
117,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
215,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
111,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
376,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
103,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
670,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
17,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
103,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
448,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
670,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
215,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
109,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
376,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
541,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
117,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
728,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
111,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
636,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
698,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
261,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
92,8,null,null,null,null,null,null,18,null,null,Highway E582--Puerto Inca,0,"-2,57131",-79488,0,0,null
738,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
361,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
688,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
627,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
698,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
267,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
579,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
169,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
41,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
824,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
39,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
262,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
463,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
269,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
586,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
85,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
215,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
103,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
670,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
593,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
728,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
777,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
223,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
727,8,null,null,null,null,null,null,18,null,null,Guay - Buen 2 34 6 : 79 32 19,0,"-2,56833","-79,5386",0,0,null
76,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
112,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
186,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
824,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
570,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
777,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
448,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
215,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
184,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
89,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
117,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
180,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
688,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
180,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
688,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
76,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
112,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
186,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
824,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
448,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
215,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
184,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
89,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
777,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
117,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
570,8,null,null,null,null,null,null,18,null,null,Highway E582--Large-billed Seed-Finch Area,0,"-2,54925","-79,5187",0,0,null
824,8,null,null,null,null,null,null,18,null,null,Near Puerto Inca (Jesus Maria),0,"-2,54385","-79,5265",0,0,null
290,8,null,null,null,null,null,null,18,null,null,Puerto Inca,0,-2543,"-79,5416",0,0,null
295,8,null,null,null,null,null,null,18,null,null,Puerto Inca,0,-2543,"-79,5416",0,0,null
480,8,null,null,null,null,null,null,18,null,null,Puerto Inca,0,-2543,"-79,5416",0,0,null
810,8,null,null,null,null,null,null,18,null,null,Puerto Inca,0,-2543,"-79,5416",0,0,null
547,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
567,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
610,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
355,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
688,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
215,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
186,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
117,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
168,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
186,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
547,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
355,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
168,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
610,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
215,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
117,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
567,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
688,8,null,null,null,null,null,null,18,null,null,Highway E25--Puerto Inca,0,"-2,53867",-79546,0,0,null
567,8,null,null,null,null,null,null,18,null,null,Puerto Inca - 2 32 16 : 79 32 56,0,"-2,53778","-79,5489",0,0,null
129,8,null,null,null,null,null,null,18,null,null,Puerto Inca - 2 32 16 : 79 32 56,0,"-2,53778","-79,5489",0,0,null
547,8,null,null,null,null,null,null,18,null,null,Puerto Inca - 2 32 16 : 79 32 56,0,"-2,53778","-79,5489",0,0,null
168,8,null,null,null,null,null,null,18,null,null,Puerto Inca - 2 32 16 : 79 32 56,0,"-2,53778","-79,5489",0,0,null
430,8,null,null,null,null,null,null,16,null,null,S Antonio between Playas and Progresso,0,"-2,5333","-80,0167",0,0,null
207,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
627,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
755,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
355,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
585,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
411,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
197,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
585,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
729,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
411,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
426,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
728,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
220,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
314,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
541,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
629,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
117,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
103,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
549,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
169,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
738,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
207,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
42,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
627,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
428,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
302,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
112,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
180,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
76,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
135,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
254,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
39,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
168,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
219,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
707,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
625,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
73,8,null,null,null,null,null,null,18,null,null,Manglares-Churute--general area,0,"-2,48677","-79,6116",0,0,null
