id,Codigo Especie,Familia,especie,nombre,sinonimo,uicn,endemismo,migracion
17975,UTPL_A0620,73,Poospiza hispaniolensis,Collared Warbling-Finch,null,1,BT,null
17976,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
17977,UTPL_A0128,55,Caracara cheriway,Crested Caracara,null,null,null,null
17978,UTPL_A0713,73,Sporophila corvina,Variable Seedeater,null,1,null,null
17979,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
17980,UTPL_A0627,68,Progne chalybea,Gray-breasted Martin,null,null,null,null
17981,UTPL_A0312,37,Geranoaetus polyosoma,Variable Hawk,null,null,null,null
17982,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
17983,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
17984,UTPL_A0887,37,Elanus leucurus,White-tailed Kite,null,null,null,null
17985,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
17986,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
17987,UTPL_A0737,61,Synallaxis stictothorax,Necklaced Spinetail,null,null,BT,null
17988,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,null,null,null
17989,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,null,null,null
17990,UTPL_A0840,73,Volatinia jacarina,Blue-black Grassquit,null,1,null,null
17991,UTPL_A0484,48,Myrmia micrura,Short-tailed Woodstar,null,null,BT,null
17992,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
17993,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,null,null,null
17994,UTPL_A0303,37,Gampsonyx swainsonii,Pearl Kite,null,null,null,null
17995,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
17996,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
17997,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
17998,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
17999,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
18000,UTPL_A0484,48,Myrmia micrura,Short-tailed Woodstar,null,null,BT,null
18001,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
18002,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18003,UTPL_A0283,55,Falco columbarius,Merlin,null,null,null,MB
18004,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
18005,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
18006,UTPL_A0312,37,Geranoaetus polyosoma,Variable Hawk,null,null,null,null
18007,UTPL_A0089,100,Burhinus superciliaris,Peruvian Thick-knee,null,null,null,null
18008,UTPL_A0063,43,Athene cunicularia,Burrowing Owl,Speotyto cunicularia,null,null,null
18009,UTPL_A0840,73,Volatinia jacarina,Blue-black Grassquit,null,1,null,null
18010,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,null,null,null
18011,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,null,null,null
18012,UTPL_A0063,43,Athene cunicularia,Burrowing Owl,Speotyto cunicularia,null,null,null
18013,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
18014,UTPL_A0460,62,Myiodynastes bairdii,Baird’s Flycatcher,null,1,BT,null
18015,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,null,null,null
18016,UTPL_A0776,57,Thamnophilus bernardi,Collared Antshrike,Sakesporus bernardi,null,BT,null
18017,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
18018,UTPL_A0664,73,Rhodospingus cruentus,Crimson-breasted Finch,null,1,BT,MI
18019,UTPL_A0718,73,Sporophila telasco,Chestnut-throated Seedeater,null,null,null,null
18020,UTPL_A0776,57,Thamnophilus bernardi,Collared Antshrike,Sakesporus bernardi,null,BT,null
18021,UTPL_A0089,100,Burhinus superciliaris,Peruvian Thick-knee,null,null,null,null
18022,UTPL_A0618,70,Polioptila plumbea,Tropical Gnatcatcher,null,1,null,null
18023,UTPL_A0351,55,Herpetotheres cachinnans,Laughing Falcon,null,null,null,null
18024,UTPL_A0125,69,Cantorchilus superciliaris,Superciliated Wren,Tryothorus superciliaris,null,BT,null
18025,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
18026,UTPL_A0217,42,Crotophaga sulcirostris,Groove-billed Ani,null,1,null,null
18027,UTPL_A0427,58,Melanopareia elegans,Elegant Crescentchest,null,1,BT,null
18028,UTPL_A0664,73,Rhodospingus cruentus,Crimson-breasted Finch,null,1,BT,MI
18029,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
18030,UTPL_A0119,62,Camptostoma obsoletum,Southern Beardless-Tyrannulet,null,1,null,null
18031,UTPL_A0620,73,Poospiza hispaniolensis,Collared Warbling-Finch,null,1,BT,null
18032,UTPL_A0217,42,Crotophaga sulcirostris,Groove-billed Ani,null,1,null,null
18033,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
18034,UTPL_A0231,57,Cymbilaimus lineatus,Fasciated Antshrike,null,null,null,null
18035,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
18036,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
18037,UTPL_A0119,62,Camptostoma obsoletum,Southern Beardless-Tyrannulet,null,1,null,null
18038,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
18039,UTPL_A0125,69,Cantorchilus superciliaris,Superciliated Wren,Tryothorus superciliaris,null,BT,null
18040,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18041,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
18042,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
18043,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18044,UTPL_A0618,70,Polioptila plumbea,Tropical Gnatcatcher,null,1,null,null
18045,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
18046,UTPL_A0718,73,Sporophila telasco,Chestnut-throated Seedeater,null,null,null,null
18047,UTPL_A0737,61,Synallaxis stictothorax,Necklaced Spinetail,null,null,BT,null
18048,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
18049,UTPL_A0128,55,Caracara cheriway,Crested Caracara,null,null,null,null
18050,UTPL_A0460,62,Myiodynastes bairdii,Baird’s Flycatcher,null,1,BT,null
18051,UTPL_A0635,62,Pseudelaenia leucospodia,Gray-and-white Tyrannulet,null,1,BT,null
18052,UTPL_A0185,42,Coccyzus lansbergi,Gray-capped Cuckoo,null,null,null,null
18053,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18054,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
18055,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,null,null,null
18056,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,null,null,null
18057,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
18058,UTPL_A0830,62,Tyrannus niveigularis,Snowy-throated Kingbird,null,1,BT,MI
18059,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18060,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18061,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18062,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18063,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,null,null,null
18064,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,null,null,null
18065,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18066,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,null,null,null
18067,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18068,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18069,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18070,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,null,null,null
18071,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18072,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18073,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18074,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18075,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18076,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
18077,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
18078,UTPL_A0128,55,Caracara cheriway,Crested Caracara,null,null,null,null
18079,UTPL_A0047,34,Ardea alba,Great Egret,null,null,null,MB - C ?
18080,UTPL_A0134,35,Cathartes aura,Turkey Vulture,null,null,null,MB - C 
18081,UTPL_A0330,99,Haematopus palliatus,American Oystercatcher,null,null,null,null
18082,UTPL_A0856,40,Calidris alba,Sanderling,null,null,null,MB
18083,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18084,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18085,UTPL_A0544,88,Pelecanus thagus,Peruvian Pelican,null,null,null,DP
18086,UTPL_A0805,40,Tringa semipalmata,Willet,null,null,null,MB
18087,UTPL_A0399,92,Leucophaeus modestus,Gray Gull,null,null,null,DP
18088,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,null,null,null
18089,UTPL_A0312,37,Geranoaetus polyosoma,Variable Hawk,null,null,null,null
18090,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
18091,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
18092,UTPL_A0716,73,Sporophila peruviana,Parrot-billed Seedeater,null,1,BT,null
18093,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
18094,UTPL_A0484,48,Myrmia micrura,Short-tailed Woodstar,null,null,BT,null
18095,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
18096,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18097,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
18098,UTPL_A0530,37,Parabuteo unicinctus,Harris’ Hawk,null,null,null,null
18099,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18100,UTPL_A0484,48,Myrmia micrura,Short-tailed Woodstar,null,null,BT,null
18101,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
18102,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18103,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18104,UTPL_A0285,55,Falco peregrinus,Peregrine Falcon,null,null,null,MB-C
18105,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18106,UTPL_A0285,55,Falco peregrinus,Peregrine Falcon,null,null,null,MB-C
18107,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18108,UTPL_A0285,55,Falco peregrinus,Peregrine Falcon,null,null,null,MB-C
18109,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18110,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
18111,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18112,UTPL_A0285,55,Falco peregrinus,Peregrine Falcon,null,null,null,MB-C
18113,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18114,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18115,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18116,UTPL_A0776,57,Thamnophilus bernardi,Collared Antshrike,Sakesporus bernardi,null,BT,null
18117,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
18118,UTPL_A0737,61,Synallaxis stictothorax,Necklaced Spinetail,null,null,BT,null
18119,UTPL_A0063,43,Athene cunicularia,Burrowing Owl,Speotyto cunicularia,null,null,null
18120,UTPL_A0063,43,Athene cunicularia,Burrowing Owl,Speotyto cunicularia,null,null,null
18121,UTPL_A0372,91,Jacana jacana,Wattled Jaçana,null,null,null,null
18122,UTPL_A0355,90,Himantopus mexicanus,Black-necked Stilt,null,null,null,null
18123,UTPL_A0398,92,Leucophaeus atricilla,Laughing Gull,null,null,null,MB
18124,UTPL_A0355,90,Himantopus mexicanus,Black-necked Stilt,null,null,null,null
18125,UTPL_A0419,50,Megaceryle torquata,Ringed Kingfisher,null,null,null,null
18126,UTPL_A0419,50,Megaceryle torquata,Ringed Kingfisher,null,null,null,null
18127,UTPL_A0829,62,Tyrannus melancholicus,Tropical Kingbird,null,null,null,MA ? C
18128,UTPL_A0656,78,Quiscalus mexicanus,Great-tailed Grackle,null,null,null,null
18129,UTPL_A0260,34,Egretta tricolor,Tricolored Heron,null,null,null,MB - C 
18130,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18131,UTPL_A0399,92,Leucophaeus modestus,Gray Gull,null,null,null,DP
18132,UTPL_A0304,92,Gelochelidon nilotica,Gull-billed Tern,Sterna nilotica,null,null,null
18133,UTPL_A0304,92,Gelochelidon nilotica,Gull-billed Tern,Sterna nilotica,null,null,null
18134,UTPL_A0330,99,Haematopus palliatus,American Oystercatcher,null,null,null,null
18135,UTPL_A0304,92,Gelochelidon nilotica,Gull-billed Tern,Sterna nilotica,null,null,null
18136,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18137,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18138,UTPL_A0494,34,Nyctanassa violacea,Yellow-crowned Night-Heron,null,null,null,null
18139,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18140,UTPL_A0493,40,Numenius phaeopus,Whimbrel,null,null,null,MB
18141,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18142,UTPL_A0544,88,Pelecanus thagus,Peruvian Pelican,null,null,null,DP
18143,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18144,UTPL_A0544,88,Pelecanus thagus,Peruvian Pelican,null,null,null,DP
18145,UTPL_A0330,99,Haematopus palliatus,American Oystercatcher,null,null,null,null
18146,UTPL_A0355,90,Himantopus mexicanus,Black-necked Stilt,null,null,null,null
18147,UTPL_A0355,90,Himantopus mexicanus,Black-necked Stilt,null,null,null,null
18148,UTPL_A0303,37,Gampsonyx swainsonii,Pearl Kite,null,null,null,null
18149,UTPL_A0534,98,Passer domesticus,House Sparrow,null,null,null,null
18150,UTPL_A0771,92,Thalasseus maximus,Royal Tern,null,null,null,null
18151,UTPL_A0730,97,Sula granti,Nazca Booby,null,null,null,null
18152,UTPL_A0732,97,Sula nebouxii,Blue-footed Booby,null,null,null,null
18153,UTPL_A0737,61,Synallaxis stictothorax,Necklaced Spinetail,null,null,BT,null
18154,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
18155,UTPL_A0635,62,Pseudelaenia leucospodia,Gray-and-white Tyrannulet,null,1,BT,null
18156,UTPL_A0493,40,Numenius phaeopus,Whimbrel,null,null,null,MB
18157,UTPL_A0805,40,Tringa semipalmata,Willet,null,null,null,MB
18158,UTPL_A0196,41,Columba livia,Rock Pigeon,null,null,null,null
18159,UTPL_A0330,99,Haematopus palliatus,American Oystercatcher,null,null,null,null
18160,UTPL_A0399,92,Leucophaeus modestus,Gray Gull,null,null,null,DP
18161,UTPL_A0534,98,Passer domesticus,House Sparrow,null,null,null,null
18162,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18163,UTPL_A0627,68,Progne chalybea,Gray-breasted Martin,null,null,null,null
18164,UTPL_A0293,33,Fregata magnificens,Magnificent Frigatebird,null,null,null,null
18165,UTPL_A0544,88,Pelecanus thagus,Peruvian Pelican,null,null,null,DP
18166,UTPL_A0627,68,Progne chalybea,Gray-breasted Martin,null,null,null,null
18167,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18168,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
18169,UTPL_A0724,92,Sterna hirundo,Common Tern,null,null,null,MB
18170,UTPL_A0190,73,Coereba flaveola,Bananaquit,null,1,null,null
18171,UTPL_A0496,34,Nycticorax nycticorax,Black-crowned Night-Heron,null,null,null,MB - C ?
18172,UTPL_A0426,54,Melanerpes pucherani,Black-cheeked Woodpecker,null,null,null,null
18173,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,null,null,null
18174,UTPL_A0593,56,Pionus chalcopterus,Bronze-winged Parrot,null,null,null,null
18175,UTPL_A0088,34,Bubulcus ibis,Cattle Egret,null,null,null,MB - C ?
18176,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,null,null,null
18177,UTPL_A0197,41,Columbina buckleyi,Ecuadorian Ground-Dove,null,1,BT,null
18178,UTPL_A0122,69,Campylorhynchus fasciatus,Fasciated Wren,Campylorhynchus fasciatus,1,BT,null
18179,UTPL_A0191,54,Piculus rubiginosus,Golden-olive Woodpecker,Piculus rubiginosus,1,null,null
18180,UTPL_A0047,34,Ardea alba,Great Egret,null,null,null,MB - C ?
18181,UTPL_A0279,79,Euphonia xanthogaster,Orange-bellied Euphonia,null,null,null,null
18182,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
18183,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
18184,UTPL_A0317,43,Glaucidium peruanum,Peruvian Pygmy-Owl,null,1,BT,null
18185,UTPL_A0196,41,Columba livia,Rock Pigeon,null,null,null,null
18186,UTPL_A0230,66,Cyclarhis gujanensis,Rufous-browed Peppershrike,null,1,null,null
18187,UTPL_A0541,41,Patagioenas subvinacea,Ruddy Pigeon,Columba subvinacea,null,null,null
18188,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
18189,UTPL_A0670,37,Rostrhamus sociabilis,Snail Kite,null,null,null,null
18190,UTPL_A0259,34,Egretta thula,Snowy Egret,null,null,null,null
18191,UTPL_A0830,62,Tyrannus niveigularis,Snowy-throated Kingbird,null,1,BT,MI
18192,UTPL_A0479,62,Myiozetetes similis,Social Flycatcher,null,null,null,null
18193,UTPL_A0102,34,Butorides striata,Striated Heron,null,null,null,null
18194,UTPL_A0680,74,Saltator striatipectus,Streaked Saltator,null,1,null,null
18195,UTPL_A0829,62,Tyrannus melancholicus,Tropical Kingbird,null,null,null,MA ? C
18196,UTPL_A0698,77,Setophaga pitiayumi,Tropical Parula,null,null,null,null
18197,UTPL_A0134,35,Cathartes aura,Turkey Vulture,null,null,null,MB - C 
18198,UTPL_A0713,73,Sporophila corvina,Variable Seedeater,null,1,null,null
18199,UTPL_A0103,78,Cacicus cela,Yellow-rumped Cacique,null,1,null,null
18200,UTPL_A0543,88,Pelecanus occidentalis,Brown Pelican,null,null,null,null
18201,UTPL_A0544,88,Pelecanus thagus,Peruvian Pelican,null,null,null,DP
18202,UTPL_A0448,62,Muscigralla brevicauda,Short-tailed Field-Tyrant,null,1,null,null
18203,UTPL_A0484,48,Myrmia micrura,Short-tailed Woodstar,null,null,BT,null
18204,UTPL_A0460,62,Myiodynastes bairdii,Baird’s Flycatcher,null,1,BT,null
18205,UTPL_A0493,40,Numenius phaeopus,Whimbrel,null,null,null,MB
18206,UTPL_A0427,58,Melanopareia elegans,Elegant Crescentchest,null,1,BT,null
18207,UTPL_A0664,73,Rhodospingus cruentus,Crimson-breasted Finch,null,1,BT,MI
18208,UTPL_A0635,62,Pseudelaenia leucospodia,Gray-and-white Tyrannulet,null,1,BT,null
18209,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
18210,UTPL_A0613,85,Pluvialis squatarola,Gray Plover,null,null,null,MB
18211,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
18212,UTPL_A0527,36,Pandion haliaetus,Osprey,null,null,null,MB
18213,UTPL_A0494,34,Nyctanassa violacea,Yellow-crowned Night-Heron,null,null,null,null
18214,UTPL_A0608,89,Platalea ajaja,Roseate Spoonbill,null,null,null,null
18215,UTPL_A0099,37,Buteogallus urubitinga,Great Black-Hawk,null,1,null,null
18216,UTPL_A0524,65,Pachyramphus homochrous,One-colored Becard,null,null,null,null
18217,UTPL_A0535,41,Patagioenas cayennensis,Pale-vented Pigeon,Columba cayannensis,null,null,null
18218,UTPL_A0591,54,Picumnus sclateri,Ecuadorian Piculet,null,1,BT,null
18219,UTPL_A0560,83,Phalacrocorax brasilianus,Neotropic Cormorant,null,null,null,null
18220,UTPL_A0576,87,Phoenicopterus chilensis,Chilean Flamingo,null,null,null,DP
18221,UTPL_A0563,40,Phalaropus lobatus,Red-necked Phalarope,null,null,null,MB
18222,UTPL_A0576,87,Phoenicopterus chilensis,Chilean Flamingo,null,null,null,DP
18223,UTPL_A0560,83,Phalacrocorax brasilianus,Neotropic Cormorant,null,null,null,null
18224,UTPL_A0560,83,Phalacrocorax brasilianus,Neotropic Cormorant,null,null,null,null
18225,UTPL_A0111,40,Calidris mauri,Western Sandpiper,null,null,null,MB
18226,UTPL_A0856,40,Calidris alba,Sanderling,null,null,null,MB
18227,UTPL_A0111,40,Calidris mauri,Western Sandpiper,null,null,null,MB
18228,UTPL_A0102,34,Butorides striata,Striated Heron,null,null,null,null
18229,UTPL_A0113,40,Calidris minutilla,Least Sandpiper,null,null,null,MB
18230,UTPL_A0304,92,Gelochelidon nilotica,Gull-billed Tern,Sterna nilotica,null,null,null
18231,UTPL_A0399,92,Leucophaeus modestus,Gray Gull,null,null,null,DP
18232,UTPL_A0355,90,Himantopus mexicanus,Black-necked Stilt,null,null,null,null
18233,UTPL_A0560,83,Phalacrocorax brasilianus,Neotropic Cormorant,null,null,null,null
18234,UTPL_A0527,36,Pandion haliaetus,Osprey,null,null,null,MB
18235,UTPL_A0047,34,Ardea alba,Great Egret,null,null,null,MB - C ?
18236,UTPL_A0612,85,Pluvialis dominica,American Golden-Plover,null,null,null,MB - P
